"","day","nitrate","pCO2_atmos","temp","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","BML_DIC","BML_NO3"
"115",115,0,387.29333279941,12.3200004576485,0,299.748125798808,1935.92896983737,0,0,17771.0177963508,2016.79356748184,15
"116",116,0,387.18230932882,12.4151634324398,0,300.918366011561,1936.80218238434,0,0,17464.2509393225,2016.79356748184,15
"117",117,0,387.072125394571,12.5096068046534,0,302.073745408797,1937.66030798294,0,0,17162.5119720497,2016.79356748184,15
"118",118,0,386.962813826177,12.6033024347054,0,303.214353162531,1938.50359563642,0,0,16865.7530696128,2016.79356748184,15
"119",119,0,386.85440719323,12.6962224058030,0,304.340282962203,1939.3322919005,0,0,16573.9252815218,2016.79356748184,15
"120",120,0,386.746937795694,12.7883390322626,0,305.451632798613,1940.14664083145,0,0,16286.9786190687,2016.79356748184,15
"121",121,0,386.640437654281,12.8796248677587,0,306.548504751026,1940.94688393846,0,0,16004.8621401908,2016.79356748184,15
"122",122,0,386.534938500915,12.9700527135015,0,307.631004777652,1941.73326014005,0,0,15727.5240318125,2016.79356748184,15
"123",123,0,386.430471769269,13.0595956263408,0,308.699242509727,1942.50600572453,0,0,15454.9116896409,2016.79356748184,15
"124",124,0,386.327068585407,13.1482269267940,0,309.753331049384,1943.26535431430,0,0,15186.9717953992,2016.79356748184,15
"125",125,0,386.224759758506,13.2359202069952,0,310.79338677148,1944.01153683388,0,0,14923.650391489,2016.79356748184,15
"126",126,0,386.123575771676,13.3226493385632,0,311.819529129552,1944.74478148153,0,0,14664.8929530775,2016.79356748184,15
"127",127,0,386.023546772882,13.4083884803869,0,312.831880466025,1945.46531370441,0,0,14410.6444576126,2016.79356748184,15
"128",128,0,385.924702565955,13.4931120863246,0,313.830565826779,1946.17335617700,0,0,14160.8494517751,2016.79356748184,15
"129",129,0,385.827072601715,13.5767949128154,0,314.815712780219,1946.86912878280,0,0,13915.4521158847,2016.79356748184,15
"130",130,0,385.730685969199,13.6594120264004,0,315.787451240892,1947.55284859908,0,0,13674.3963257739,2016.79356748184,15
"131",131,0,385.635571386989,13.7409388111524,0,316.745913297743,1948.22472988469,0,0,13437.6257121603,2016.79356748184,15
"132",132,0,385.541757194656,13.8213509760093,0,317.691233047068,1948.88498407057,0,0,13205.0837175396,2016.79356748184,15
"133",133,0,385.449271344319,13.9006245620125,0,318.623546430205,1949.5338197531,0,0,12976.7136506379,2016.79356748184,15
"134",134,0,385.358141392314,13.9787359494448,0,319.542991075996,1950.17144269002,0,0,12752.4587384513,2016.79356748184,15
"135",135,0,385.268394490987,14.0556618648685,0,320.449706148026,1950.79805579882,0,0,12532.2621759194,2016.79356748184,15
"136",136,0,385.180057380597,14.1313793880597,0,321.343832196665,1951.41385915748,0,0,12316.0671732703,2016.79356748184,15
"137",137,0,385.093156381357,14.2058659588369,0,322.225511015907,1952.01905000754,0,0,12103.8170010831,2016.79356748184,15
"138",138,0,385.007717385586,14.2790993837836,0,323.094885504961,1952.61382275919,0,0,11895.4550331129,2016.79356748184,15
"139",139,0,384.923765849996,14.3510578428603,0,323.952099534621,1953.19836899854,0,0,11690.9247869311,2016.79356748184,15
"140",140,0,384.84132678811,14.4217198959060,0,324.797297818344,1953.77287749666,0,0,11490.1699624279,2016.79356748184,15
"141",141,0,384.760424762802,14.4910644890266,0,325.630625788004,1954.33753422057,0,0,11293.1344782290,2016.79356748184,15
"142",142,0,384.681083878988,14.5590709608675,0,326.452229474281,1954.89252234588,0,0,11099.7625060838,2016.79356748184,15
"143",143,0,384.603327776435,14.6257190487699,0,327.262255391632,1955.43802227104,0,0,10909.9985032762,2016.79356748184,15
"144",144,0,384.527179622724,14.6909888948082,0,328.060850427765,1955.97421163320,0,0,10723.7872431123,2016.79356748184,15
"145",145,0,384.452662106342,14.7548610517065,0,328.848161737574,1956.50126532537,0,0,10541.0738435446,2016.79356748184,15
"146",146,0,384.379797429928,14.8173164886333,0,329.624336641429,1957.01935551507,0,0,10361.8037939847,2016.79356748184,15
"147",147,0,384.308607303650,14.8783365968712,0,330.389522527792,1957.52865166409,0,0,10185.9229803650,2016.79356748184,15
"148",148,0,384.239112938744,14.9379031953619,0,331.143866760023,1958.02932054952,0,0,10013.3777085012,2016.79356748184,15
